kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	BLM_SKLH	TDK_TM_SD	TM_SD	SLTP	SLTA	DIP_II	DIP_III	STR_I	STR_II	STR_III	JML_DUK
7302	BULUKUMBA	730210	RILAU ALE	7302102005	BONTOLOHE	1649	1854	763	499	1051	479	529	62	10	107	1	2	3503
7302	BULUKUMBA	730210	RILAU ALE	7302102006	BAJIMINASA	2208	2287	1324	560	1358	522	587	25	17	94	5	3	4495
7302	BULUKUMBA	730210	RILAU ALE	7302102007	BONTO MATENE	1309	1293	876	394	759	266	241	7	14	41	3	1	2602
7302	BULUKUMBA	730210	RILAU ALE	7302102008	TANAH HARAPAN	2574	2706	1419	704	1820	612	602	23	27	69	3	1	5280
7302	BULUKUMBA	730210	RILAU ALE	7302102009	BATUKAROPA	1948	2076	788	602	1167	643	652	16	31	120	2	3	4024
7302	BULUKUMBA	730210	RILAU ALE	7302102010	BONTOHARU	1622	1713	889	654	803	418	459	18	14	73	6	1	3335
7302	BULUKUMBA	730210	RILAU ALE	7302102011	SWATANI	1692	1787	822	496	942	465	626	16	21	89	2	0	3479
7302	BULUKUMBA	730210	RILAU ALE	7302102012	BULOLOHE	1422	1470	584	421	892	381	524	5	27	57	1	0	2892
7302	BULUKUMBA	730210	RILAU ALE	7302102013	ANRANG	1828	1838	788	791	1307	344	366	4	8	57	1	0	3666
7302	BULUKUMBA	730210	RILAU ALE	7302102014	PANGALLOANG	827	872	267	153	714	262	247	1	8	46	1	0	1699
7302	BULUKUMBA	730210	RILAU ALE	7302102015	TOPANDA	727	747	213	167	594	214	220	4	15	44	3	0	1474
7303	BANTAENG	730301	BISSAPPU	7303011001	BONTO MANAI	1681	1653	912	356	1065	405	424	36	23	110	3	0	3334
7303	BANTAENG	730301	BISSAPPU	7303011002	BONTO LEBANG	2048	2096	1291	649	1051	409	486	61	39	157	0	1	4144
7303	BANTAENG	730301	BISSAPPU	7303011003	BONTO SUNGGU	4133	3977	2523	826	1830	932	1410	107	87	379	16	0	8110
7303	BANTAENG	730301	BISSAPPU	7303011004	BONTO  ATU	1883	1966	1017	537	730	460	752	65	49	234	5	0	3849
7303	BANTAENG	730301	BISSAPPU	7303011005	BONTO RITA	2974	3130	2045	790	1715	607	702	47	62	131	5	0	6104
7303	BANTAENG	730301	BISSAPPU	7303011006	BONTO LANGKASA	1087	1106	755	340	598	228	233	16	4	19	0	0	2193
7303	BANTAENG	730301	BISSAPPU	7303011007	BONTO JAYA	1567	1599	1187	402	1093	210	194	22	6	49	3	0	3166
7303	BANTAENG	730301	BISSAPPU	7303012008	BONTO JAI	971	983	518	216	582	258	305	27	9	38	1	0	1954
7303	BANTAENG	730301	BISSAPPU	7303012009	BONTO CINDE	1092	1188	871	211	731	213	196	29	7	22	0	0	2280
7303	BANTAENG	730301	BISSAPPU	7303012010	BONTO LOE	796	795	750	335	303	92	82	10	1	17	1	0	1591
7303	BANTAENG	730301	BISSAPPU	7303012012	BONTO SALLUANG	1062	1121	754	309	618	265	181	24	12	19	1	0	2183
7303	BANTAENG	730302	BANTAENG	7303021001	TAPPANJENG	2467	2525	1075	412	881	660	1403	59	96	384	21	1	4992
7303	BANTAENG	730302	BANTAENG	7303021002	PALLANTIKANG	5602	5746	2537	896	2228	1373	2905	172	230	936	60	11	11348
7303	BANTAENG	730302	BANTAENG	7303021003	LETTA	1759	1811	732	319	805	488	906	54	42	215	9	0	3570
7303	BANTAENG	730302	BANTAENG	7303021004	MALLILINGI	3045	3142	1577	628	1490	716	1250	83	86	338	17	2	6187
7303	BANTAENG	730302	BANTAENG	7303021005	LEMBANG	3133	3051	1333	524	1228	666	1534	111	142	592	54	0	6184
7303	BANTAENG	730302	BANTAENG	7303021006	LAMALAKA	2419	2571	1097	680	1437	522	832	134	47	234	7	0	4990
7303	BANTAENG	730302	BANTAENG	7303021007	KARATUANG	1232	1187	865	436	746	150	170	17	10	22	3	0	2419
7303	BANTAENG	730302	BANTAENG	7303021008	ONTO	2398	2435	3103	583	779	180	164	9	5	10	0	0	4833
7303	BANTAENG	730302	BANTAENG	7303022009	KAYU LOE	901	937	1408	229	121	42	30	2	0	3	1	2	1838
7303	BANTAENG	730303	EREMERASA	7303032001	ULUGALUNG	1774	1886	1069	499	1009	422	481	71	12	95	1	1	3660
7303	BANTAENG	730303	EREMERASA	7303032002	LONRONG	1607	1605	1613	505	576	270	190	24	5	29	0	0	3212
7303	BANTAENG	730303	EREMERASA	7303032003	BARUA	1764	1762	1326	757	935	276	200	10	2	20	0	0	3526
7303	BANTAENG	730303	EREMERASA	7303032004	KAMPALA	1873	1868	2093	475	886	167	106	8	2	1	0	3	3741
7303	BANTAENG	730303	EREMERASA	7303032005	PA_BENTENGAN	1131	1145	931	490	678	104	69	1	2	1	0	0	2276
7303	BANTAENG	730303	EREMERASA	7303032006	MAPPILAWING	987	1052	1028	396	434	88	79	7	0	7	0	0	2039
7303	BANTAENG	730303	EREMERASA	7303032007	PA_BUMBUNGAN	900	888	949	337	369	65	47	15	2	4	0	0	1788
7303	BANTAENG	730303	EREMERASA	7303032008	MAMAMPANG	1040	1100	1450	132	281	128	128	14	2	5	0	0	2140
7303	BANTAENG	730303	EREMERASA	7303032009	PARANGLOE	444	457	490	200	153	32	19	1	4	1	1	0	901
7303	BANTAENG	730304	TOMPOBULU	7303041001	LEMBANG GANTARANG	2094	2052	1167	737	1169	505	440	48	10	67	3	0	4146
7303	BANTAENG	730304	TOMPOBULU	7303041003	BANYORANG	1649	1770	881	303	695	423	772	97	32	209	6	1	3419
7303	BANTAENG	730304	TOMPOBULU	7303041004	CAMPAGA	1129	1114	778	380	656	213	149	31	4	29	0	3	2243
7303	BANTAENG	730304	TOMPOBULU	7303041005	ERENG-ERENG	892	1022	368	233	393	268	467	60	9	115	1	0	1914
7303	BANTAENG	730304	TOMPOBULU	7303042006	LABBO	1814	1911	1741	427	779	339	323	50	8	58	0	0	3725
7303	BANTAENG	730304	TOMPOBULU	7303042007	PATTANETEANG	1000	1028	952	235	491	150	158	13	1	28	0	0	2028
7303	BANTAENG	730304	TOMPOBULU	7303042008	PATTALLASSANG	1860	1962	925	521	1502	395	379	36	8	55	1	0	3822
7303	BANTAENG	730304	TOMPOBULU	7303042009	BONTO-BONTOA	1060	1128	702	235	639	286	251	31	3	41	0	0	2188
7303	BANTAENG	730304	TOMPOBULU	7303042010	BONTO TAPPALANG	672	684	799	205	217	59	63	8	0	5	0	0	1356
7303	BANTAENG	730304	TOMPOBULU	7303042011	BALUMBUNG	1124	1171	762	395	733	184	176	18	3	24	0	0	2295
7303	BANTAENG	730305	PAJUKUKANG	7303052002	BIANGKEKE	1601	1589	1337	419	818	234	273	37	12	59	1	0	3190
7303	BANTAENG	730305	PAJUKUKANG	7303052003	PA_JUKUKANG	2530	2562	1645	989	1576	300	369	44	20	142	6	1	5092
7303	BANTAENG	730305	PAJUKUKANG	7303052004	BIANGLOE	1238	1321	964	404	738	235	178	19	1	19	1	0	2559
7303	BANTAENG	730305	PAJUKUKANG	7303052005	BORONGLOE	2317	2331	1469	1450	1237	267	194	8	2	19	1	1	4648
7303	BANTAENG	730305	PAJUKUKANG	7303052006	BARUGA	2822	2896	2864	1116	1174	323	213	8	3	16	0	1	5718
7303	BANTAENG	730305	PAJUKUKANG	7303052010	NIPA-NIPA	2069	2152	1443	638	1066	334	524	54	14	143	2	3	4221
7303	BANTAENG	730305	PAJUKUKANG	7303052012	PAPANLOE	1566	1565	1186	564	1026	195	134	5	3	16	1	1	3131
7303	BANTAENG	730305	PAJUKUKANG	7303052013	RAPPOA	923	970	469	477	395	139	240	58	12	99	3	1	1893
7303	BANTAENG	730305	PAJUKUKANG	7303052014		1632	1652	823	592	1018	283	387	47	16	110	8	0	3284
7303	BANTAENG	730305	PAJUKUKANG	7303052015		574	626	345	227	401	112	90	12	2	11	0	0	1200
7303	BANTAENG	730306	ULUERE	7303062001	BONTO MARANNU	753	786	528	359	403	108	119	2	4	16	0	0	1539
7303	BANTAENG	730306	ULUERE	7303062002	BONTO TANGNGA	583	562	524	272	255	55	33	2	0	4	0	0	1145
7303	BANTAENG	730306	ULUERE	7303062006	BONTO TALLASA	1339	1323	1046	452	840	159	128	26	5	4	2	0	2662
7303	BANTAENG	730306	ULUERE	7303062007	BONTO RANNU	675	653	398	184	500	120	96	19	4	7	0	0	1328
7303	BANTAENG	730306	ULUERE	7303062010	BONTO DAENG	1042	1098	875	267	774	102	102	3	4	12	1	0	2140
7303	BANTAENG	730306	ULUERE	7303062011	BONTO LOJONG	1646	1567	2225	394	431	74	63	11	5	9	1	0	3213
7303	BANTAENG	730307	GANTARANG KEKE	7303071001	GANTARANG KEKE	1855	1833	1420	607	956	320	292	28	7	56	2	0	3688
7303	BANTAENG	730307	GANTARANG KEKE	7303071002	TANAH LOE	1386	1481	953	541	803	232	275	21	8	33	1	0	2867
7303	BANTAENG	730307	GANTARANG KEKE	7303072003	LAYOA	1919	1881	1405	1111	899	199	147	6	7	26	0	0	3800
7303	BANTAENG	730307	GANTARANG KEKE	7303072004	BAJIMINASA	1854	1892	1229	1122	800	295	229	29	4	37	1	0	3746
7303	BANTAENG	730307	GANTARANG KEKE	7303072005	TOMBOLO	1698	1675	1179	613	904	322	259	25	5	66	0	0	3373
7303	BANTAENG	730307	GANTARANG KEKE	7303072006	KALOLING	1874	1985	1142	640	1468	273	246	30	9	48	2	1	3859
7303	BANTAENG	730308	SINOA	7303082001	BONTO TIRO	1323	1361	927	617	931	113	85	3	3	5	0	0	2684
7303	BANTAENG	730308	SINOA	7303082002	BONTO KARAENG	877	920	600	548	428	135	69	9	3	5	0	0	1797
7303	BANTAENG	730308	SINOA	7303082003	BONTO MACCINI	995	981	594	473	643	131	111	8	4	11	1	0	1976
7303	BANTAENG	730308	SINOA	7303082004	BONTO MATE'NE	1745	1781	1181	473	1226	308	274	27	13	23	1	0	3526
7303	BANTAENG	730308	SINOA	7303082005	BONTO MAJANNANG	801	847	533	222	627	156	99	6	1	4	0	0	1648
7303	BANTAENG	730308	SINOA	7303082006	BONTO BULAENG	1253	1233	1119	771	376	141	63	8	3	4	0	1	2486
7304	JENEPONTO	730401	BANGKALA	7304011001	BENTENG	1642	1268	772	465	482	372	641	27	38	103	9	1	2910
7304	JENEPONTO	730401	BANGKALA	7304011002	PALLENGU	2091	1511	996	663	805	458	551	28	20	77	3	1	3602
7304	JENEPONTO	730401	BANGKALA	7304011003	PANTAI BAHARI	1531	1179	1022	490	704	247	213	7	2	23	1	1	2710
7304	JENEPONTO	730401	BANGKALA	7304012004	PALLANTIKANG	2236	1504	1194	704	769	395	480	72	24	96	6	0	3740
7304	JENEPONTO	730401	BANGKALA	7304012005	BONTORANNU	2336	1492	1123	810	998	378	386	25	21	81	6	0	3828
7304	JENEPONTO	730401	BANGKALA	7304012006	KALIMPORO	1810	1165	763	538	690	403	412	41	19	105	4	0	2975
7304	JENEPONTO	730401	BANGKALA	7304012007	PUNAGAYA	2163	1252	1469	642	835	239	197	11	6	16	0	0	3415
7304	JENEPONTO	730401	BANGKALA	7304012008	MALLASORO	2600	1779	1633	738	1099	409	391	33	23	53	0	0	4379
7304	JENEPONTO	730401	BANGKALA	7304012009	KAPITA	3186	2098	2218	958	1173	474	357	33	14	55	1	1	5284
7304	JENEPONTO	730401	BANGKALA	7304012010	MARAYOKA	1678	1289	1606	577	392	221	146	3	3	18	0	1	2967
7304	JENEPONTO	730401	BANGKALA	7304012011	JENETALLASA	2330	1700	1932	732	843	286	202	9	5	21	0	0	4030
7304	JENEPONTO	730401	BANGKALA	7304012012	TOMBO-TOMBOLO	1755	1287	1135	605	910	255	120	6	3	8	0	0	3042
7304	JENEPONTO	730401	BANGKALA	7304012013	GUNUNG SILANU	1802	1289	1145	623	642	284	323	24	4	45	1	0	3091
7304	JENEPONTO	730401	BANGKALA	7304012014	BONTOMANAI	1739	1139	1234	506	557	300	223	24	7	27	0	0	2878
7304	JENEPONTO	730402	TAMALATEA	7304021001	BONTOTANG	3107	2043	1418	871	1005	660	845	43	53	235	19	1	5150
7304	JENEPONTO	730402	TAMALATEA	7304021002	TONROKASSI	2432	1571	1311	954	1033	347	307	19	10	21	1	0	4003
7304	JENEPONTO	730402	TAMALATEA	7304021003	TONROKASSI BARAT	1449	887	608	488	601	266	257	33	13	66	4	0	2336
7304	JENEPONTO	730402	TAMALATEA	7304021004	TONROKASSI TIMUR	1626	1024	835	585	715	229	225	12	12	34	3	0	2650
7304	JENEPONTO	730402	TAMALATEA	7304021005	TAMAN ROY	1333	1037	739	259	591	256	418	18	13	70	5	1	2370
7304	JENEPONTO	730402	TAMALATEA	7304021006	MANJANGLOE	721	436	354	200	288	140	137	8	4	24	2	0	1157
7304	JENEPONTO	730402	TAMALATEA	7304022007	BORONGTAL	1358	887	925	368	468	220	214	7	8	34	1	0	2245
7304	JENEPONTO	730402	TAMALATEA	7304022008	BONTOSUNGGU	1857	1129	1141	450	921	316	141	4	4	8	0	1	2986
7304	JENEPONTO	730402	TAMALATEA	7304022009	TURATEA	1068	652	598	254	367	232	226	9	5	26	3	0	1720
7304	JENEPONTO	730402	TAMALATEA	7304022010	KARELAYU	847	557	451	214	270	194	212	10	10	41	2	0	1404
7304	JENEPONTO	730402	TAMALATEA	7304022011	BONTOJAI	1061	731	828	257	356	165	138	8	4	33	2	1	1792
7304	JENEPONTO	730402	TAMALATEA	7304022012	TURATEA TIMUR	1043	627	591	361	433	129	133	5	0	18	0	0	1670
7304	JENEPONTO	730403	BINAMU	7304031001	PABIRINGA	2406	1805	1068	354	952	528	944	44	62	241	18	0	4211
7304	JENEPONTO	730403	BINAMU	7304031002	BALANG	2460	1858	943	464	727	522	1020	71	115	420	34	2	4318
7304	JENEPONTO	730403	BINAMU	7304031003	EMPOANG	4293	3275	1739	712	1235	797	1927	77	175	820	83	3	7568
7304	JENEPONTO	730403	BINAMU	7304031004	BALANG TOA	1670	1308	588	262	505	390	818	48	79	271	17	0	2978
7304	JENEPONTO	730403	BINAMU	7304031005	BALANG BERU	1723	1389	980	313	1023	340	378	9	18	50	1	0	3112
7304	JENEPONTO	730403	BINAMU	7304031006	EMPOANG SELATAN	1905	1348	940	384	856	341	509	12	45	159	7	0	3253
7304	JENEPONTO	730403	BINAMU	7304031007	SIDENRE	1346	1068	889	240	686	209	309	5	7	62	6	1	2414
7304	JENEPONTO	730403	BINAMU	7304031008	EMPOANG UTARA	1916	1700	1133	340	1126	465	463	14	9	64	2	0	3616
7304	JENEPONTO	730403	BINAMU	7304031009	MONRO-MONRO	1027	768	377	159	331	260	470	18	25	147	8	0	1795
7304	JENEPONTO	730403	BINAMU	7304031010	BIRINGKASSI	1491	1065	714	233	741	307	449	18	21	70	3	0	2556
7304	JENEPONTO	730403	BINAMU	7304031011	PANAIKANG	866	689	386	190	434	213	248	15	24	42	3	0	1555
7304	JENEPONTO	730403	BINAMU	7304031012	SAPANANG	562	390	348	84	226	111	148	6	4	23	2	0	952
7304	JENEPONTO	730403	BINAMU	7304032013	BONTOA	1510	1261	879	305	678	352	433	16	34	72	2	0	2771
7304	JENEPONTO	730404	BATANG	7304041001	TOGO-TOGO	2351	2162	1308	448	1086	662	781	36	28	161	3	0	4513
7304	JENEPONTO	730404	BATANG	7304041002	BONTORAYA	469	414	220	83	236	153	158	8	5	19	1	0	883
7304	JENEPONTO	730404	BATANG	7304042003	MACCINIBAJI	1692	1486	999	237	943	419	469	20	19	66	6	0	3178
7304	JENEPONTO	730404	BATANG	7304042008	CAMBA-CAMBA	1120	874	530	192	489	306	386	8	19	60	3	1	1994
7304	JENEPONTO	730404	BATANG	7304042009	KALUKU	706	590	403	116	270	216	235	7	6	42	1	0	1296
7304	JENEPONTO	730404	BATANG	7304042014	BUNGENG	1193	832	473	202	674	306	309	14	7	40	0	0	2025
7304	JENEPONTO	730405	KELARA	7304051001	TOLO	2452	1858	986	490	1281	619	709	51	41	127	6	0	4310
7304	JENEPONTO	730405	KELARA	7304051002	TOLO UTARA	1631	1132	852	245	1104	321	197	12	10	21	1	0	2763
7304	JENEPONTO	730405	KELARA	7304051003	TOLO SELATAN	802	647	436	153	447	186	180	9	8	29	1	0	1449
7304	JENEPONTO	730405	KELARA	7304051004	TOLO TIMUR	1392	1178	766	283	984	239	232	9	10	46	0	1	2570
7304	JENEPONTO	730405	KELARA	7304051005	TOLO BARAT	940	715	405	183	514	241	252	11	5	41	3	0	1655
7304	JENEPONTO	730405	KELARA	7304052006	GANTARANG	505	337	257	101	342	76	44	2	7	11	1	1	842
7304	JENEPONTO	730405	KELARA	7304052009	BONTOLEBANG	409	271	170	44	235	87	110	8	3	22	1	0	680
7304	JENEPONTO	730405	KELARA	7304052010	BONTO NOMPO	588	498	351	107	476	91	48	2	1	10	0	0	1086
7304	JENEPONTO	730405	KELARA	7304052014	SAMATARING	412	305	176	108	274	71	73	5	0	10	0	0	717
7304	JENEPONTO	730405	KELARA	7304052021	TOMBO-TOMBOLO	580	437	315	84	481	69	53	3	4	8	0	0	1017
7304	JENEPONTO	730406	BANGKALA BARAT	7304061002	BULUJAYA	3362	2184	2705	806	915	492	517	21	21	65	3	1	5546
7304	JENEPONTO	730406	BANGKALA BARAT	7304062001	BANRIMANURUNG	1666	1184	1247	478	491	273	281	18	20	40	2	0	2850
7304	JENEPONTO	730406	BANGKALA BARAT	7304062003	BARANA	2295	1486	1541	669	705	394	382	25	19	45	1	0	3781
7304	JENEPONTO	730406	BANGKALA BARAT	7304062004	BEROANGIN	2056	1149	1749	631	509	187	104	9	2	14	0	0	3205
7304	JENEPONTO	730406	BANGKALA BARAT	7304062005	TUJU	1839	1266	1382	446	462	292	402	30	34	51	6	0	3105
7304	JENEPONTO	730406	BANGKALA BARAT	7304062006	GARASSIKANG	1126	756	886	294	405	129	127	6	5	26	2	2	1882
7304	JENEPONTO	730406	BANGKALA BARAT	7304062007	PATTIRO	770	501	520	259	237	119	105	10	3	18	0	0	1271
7304	JENEPONTO	730406	BANGKALA BARAT	7304062008	PAPPALLUANG	831	537	782	321	170	53	29	6	2	5	0	0	1368
7304	JENEPONTO	730407	BONTORAMBA	7304071002	BONTORAMBA	1000	645	575	221	347	198	235	12	12	43	2	0	1645
7304	JENEPONTO	730407	BONTORAMBA	7304072001	BULUSIBATANG	898	646	507	230	405	177	181	10	8	26	0	0	1544
7304	JENEPONTO	730407	BONTORAMBA	7304072003	BALUMBUNGANG	687	451	384	212	235	136	143	5	4	19	0	0	1138
7304	JENEPONTO	730407	BONTORAMBA	7304072004	BANGKALALOE	1041	649	392	312	405	203	244	36	15	80	3	0	1690
7304	JENEPONTO	730407	BONTORAMBA	7304072005	DATARA	1292	748	908	397	416	165	120	10	4	19	1	0	2040
7304	JENEPONTO	730407	BONTORAMBA	7304072006	MAERO	820	560	469	262	323	151	132	7	13	23	0	0	1380
7304	JENEPONTO	730407	BONTORAMBA	7304072007	KARELOE	882	549	686	234	328	90	84	1	4	4	0	0	1431
7304	JENEPONTO	730407	BONTORAMBA	7304072008	BATUJALA	1443	776	951	432	469	178	160	9	3	17	0	0	2219
7304	JENEPONTO	730407	BONTORAMBA	7304072009	BULUSUKA	1010	628	625	297	422	164	110	4	1	15	0	0	1638
7304	JENEPONTO	730407	BONTORAMBA	7304072010	TANAMMAWANG	739	492	488	165	356	112	87	9	3	10	0	1	1231
7304	JENEPONTO	730407	BONTORAMBA	7304072011	LENTU	900	571	436	205	302	183	282	18	16	27	2	0	1471
7304	JENEPONTO	730407	BONTORAMBA	7304072012	BARAYA	1409	912	1024	345	573	203	150	12	3	11	0	0	2321
7304	JENEPONTO	730408	TURATEA	7304082001	PAITANA	2069	1502	1330	422	741	458	454	44	44	72	6	0	3571
7304	JENEPONTO	730408	TURATEA	7304082002	BONTOMATENE	1834	1252	1098	310	597	378	552	35	27	84	5	0	3086
7304	JENEPONTO	730408	TURATEA	7304082003	MANGEPONG	1330	1059	1191	229	594	195	157	6	3	12	0	2	2389
7304	JENEPONTO	730408	TURATEA	7304082004	BULULOE	2093	1316	1230	361	851	474	372	35	31	55	0	0	3409
7304	JENEPONTO	730408	TURATEA	7304082005	KAYULOE	1374	1047	743	262	725	323	312	13	5	36	2	0	2421
7304	JENEPONTO	730408	TURATEA	7304082006	LANGKURA	1365	894	760	246	465	338	352	18	18	58	3	1	2259
7304	JENEPONTO	730408	TURATEA	7304082007	BUNGUNGLOE	1683	1155	964	283	670	396	409	24	17	70	5	0	2838
7304	JENEPONTO	730408	TURATEA	7304082008	KAYULOE TIMUR	677	499	253	164	209	172	266	28	25	58	1	0	1176
7304	JENEPONTO	730408	TURATEA	7304082009	JOMBE	1152	872	641	204	516	309	282	20	17	33	2	0	2024
7304	JENEPONTO	730408	TURATEA	7304082010	TANJONGA	1082	609	731	229	397	179	126	9	4	14	2	0	1691
7304	JENEPONTO	730408	TURATEA	7304082011	PA'RASANGAN BERU	710	519	364	95	325	189	183	13	11	49	0	0	1229
7304	JENEPONTO	730409	ARUNGKEKE	7304092001	BULO-BULO	1291	917	628	407	486	248	308	38	17	74	2	0	2208
7304	JENEPONTO	730409	ARUNGKEKE	7304092002	ARUNGKEKE	1957	1323	1067	520	752	352	474	29	23	55	8	0	3280
7304	JENEPONTO	730409	ARUNGKEKE	7304092003	PALAJAU	1550	990	1028	359	520	241	299	31	14	48	0	0	2540
7304	JENEPONTO	730409	ARUNGKEKE	7304092004	BORONG LAMU	783	582	435	217	282	176	216	8	7	24	0	0	1365
7304	JENEPONTO	730409	ARUNGKEKE	7304092005	ARUNGKEKE PALLANT	1226	1008	777	294	524	292	268	23	9	45	2	0	2234
7304	JENEPONTO	730409	ARUNGKEKE	7304092006	KALUMPANG LOE	925	566	598	187	310	157	197	4	11	25	2	0	1491
7304	JENEPONTO	730409	ARUNGKEKE	7304092007	KAMPALA	1096	685	651	372	352	156	228	7	1	13	0	1	1781
7304	JENEPONTO	730410	RUMBIA	7304102001	RUMBIA	1080	962	710	127	724	217	198	11	8	46	1	0	2042
7304	JENEPONTO	730410	RUMBIA	7304102002	LEBANGMANAI	517	446	240	136	305	117	123	15	10	17	0	0	963
7304	JENEPONTO	730410	RUMBIA	7304102003	BONTOMANAI	697	408	455	77	380	82	91	10	1	9	0	0	1105
7304	JENEPONTO	730410	RUMBIA	7304102004	BONTOTIRO	329	242	165	61	181	71	73	8	3	9	0	0	571
7304	JENEPONTO	730410	RUMBIA	7304102005	LOKA	301	216	116	41	246	55	43	2	2	12	0	0	517
7304	JENEPONTO	730410	RUMBIA	7304102006	TOMPOBULU	352	241	199	40	204	67	59	4	9	11	0	0	593
7304	JENEPONTO	730410	RUMBIA	7304102007	KASSI	296	199	95	40	177	100	45	15	3	20	0	0	495
7304	JENEPONTO	730410	RUMBIA	7304102008	PALLANTIKANG	650	528	452	102	399	96	84	13	2	30	0	0	1178
7304	JENEPONTO	730410	RUMBIA	7304102009	LEBANGMANAI UTARA	259	239	157	37	196	61	33	1	2	10	1	0	498
7304	JENEPONTO	730410	RUMBIA	7304102010	BONTOCINI	459	371	410	55	191	82	77	5	3	7	0	0	830
7304	JENEPONTO	730410	RUMBIA	7304102011	JENETALLASA	986	1006	1155	85	528	89	110	5	5	14	0	1	1992
7304	JENEPONTO	730410	RUMBIA	7304102012	UJUNGBULU	596	433	268	122	403	103	106	7	5	14	1	0	1029
7304	JENEPONTO	730411	TAROWANG	7304112001	PAO	941	755	514	167	451	222	275	11	13	41	2	0	1696
7304	JENEPONTO	730411	TAROWANG	7304112002	BONTORAPPO	1345	1218	1081	242	735	233	213	16	11	29	3	0	2563
7304	JENEPONTO	730411	TAROWANG	7304112003	TAROWANG	453	365	223	62	252	125	126	5	5	19	1	0	818
7304	JENEPONTO	730411	TAROWANG	7304112004	ALLU TAROWANG	701	628	340	173	529	143	111	5	7	21	0	0	1329
7304	JENEPONTO	730411	TAROWANG	7304112005	BALANG BARU	945	766	499	217	575	195	186	10	4	25	0	0	1711
7304	JENEPONTO	730411	TAROWANG	7304112006	BALANGLOE TAROWANG	736	517	437	197	367	135	99	7	4	7	0	0	1253
7304	JENEPONTO	730411	TAROWANG	7304112007	BONTO UJUNG	568	475	291	132	340	117	128	7	7	21	0	0	1043
7304	JENEPONTO	730411	TAROWANG	7304112008	TINO	653	509	328	119	358	164	157	12	7	17	0	0	1162
7305	TAKALAR	730501	MAPPAKASUNGGU	7305011001	TAKALAR	2151	2273	1165	673	1122	541	777	49	28	65	4	0	4424
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012003	PATANI	1099	1329	531	294	511	342	599	38	20	88	5	0	2428
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012005	SANROBONE	1	0	0	0	0	1	0	0	0	0	0	0	1
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012007	MATTIROBAJI	1640	1789	1462	836	856	180	59	13	2	20	0	1	3429
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012008	MACCINIBAJI	1907	1917	1466	676	1325	204	130	10	0	12	1	0	3824
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012009		395	451	180	64	268	134	161	14	6	19	0	0	846
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012010		723	749	344	147	448	230	258	4	8	32	0	1	1472
7305	TAKALAR	730502	MANGARA BOMBANG	7305022001	LENGKESE	1727	1880	895	438	929	526	732	20	11	55	1	0	3607
7305	TAKALAR	730502	MANGARA BOMBANG	7305022002	MANGADU	1584	1734	657	393	964	505	686	17	20	73	3	0	3318
7305	TAKALAR	730502	MANGARA BOMBANG	7305022003	TOPEJAWA	1809	1988	1174	398	1254	471	447	19	7	27	0	0	3797
7305	TAKALAR	730502	MANGARA BOMBANG	7305022004	LAKATONG	1285	1500	820	419	892	300	299	20	10	22	3	0	2785
7305	TAKALAR	730502	MANGARA BOMBANG	7305022005	LAIKANG	2545	2673	2276	839	1527	319	190	46	5	15	1	0	5218
7305	TAKALAR	730502	MANGARA BOMBANG	7305022006	PANYANGKALANG	1365	1470	1074	386	676	346	317	14	5	16	1	0	2835
7305	TAKALAR	730502	MANGARA BOMBANG	7305022007	BANGGAE	1773	1844	869	429	1228	572	466	22	8	23	0	0	3617
7305	TAKALAR	730502	MANGARA BOMBANG	7305022008	BONTOMANAI	2292	2397	1633	575	1342	631	462	25	6	13	2	0	4689
7305	TAKALAR	730502	MANGARA BOMBANG	7305022009	BONTOPARANG	1220	1319	1228	270	534	266	217	6	5	11	2	0	2539
7305	TAKALAR	730502	MANGARA BOMBANG	7305022010	PATTOPPAKANG	1386	1509	1300	474	613	217	264	12	1	12	2	0	2895
7305	TAKALAR	730502	MANGARA BOMBANG	7305022011	PUNAGA	1108	1192	906	381	763	114	124	7	1	4	0	0	2300
7305	TAKALAR	730502	MANGARA BOMBANG	7305022012	CIKOWANG	1517	1735	1202	483	997	242	274	25	9	19	1	0	3252
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031001	PA'BUNDUKANG	1091	1191	533	267	610	261	511	14	21	61	4	0	2282
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031002	PATTE'NE	1442	1726	1016	296	756	389	581	28	15	84	3	0	3168
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031003	BONTOKADATTO	2968	3199	1721	713	1759	816	1027	30	29	69	2	1	6167
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031004	CANREGO	1357	1552	803	333	811	345	498	34	21	59	5	0	2909
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032001		1624	1828	978	380	773	501	671	42	20	87	0	0	3452
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032002		1741	1919	1279	519	876	343	504	38	13	87	0	1	3660
