kdkab	namakab	KDKEC	NAMA_KEC	KDKEL	DESA_KEL	LAKI	PEREMP	ISLAM	KRISTEN	KATHOLIK	HINDU	BUDHA	KONGHUCU	KEPERCAYAAN	JML_DUK
7303	BANTAENG	730301	BISSAPPU	7303012008	BONTO JAI	971	983	1798	1	0	0	0	0	155	1954
7303	BANTAENG	730301	BISSAPPU	7303012009	BONTO CINDE	1092	1188	2278	0	0	0	0	0	2	2280
7303	BANTAENG	730301	BISSAPPU	7303012010	BONTO LOE	796	795	1591	0	0	0	0	0	0	1591
7303	BANTAENG	730301	BISSAPPU	7303012012	BONTO SALLUANG	1062	1121	2181	0	0	0	0	0	2	2183
7303	BANTAENG	730302	BANTAENG	7303021001	TAPPANJENG	2467	2525	4346	185	152	0	115	1	193	4992
7303	BANTAENG	730302	BANTAENG	7303021002	PALLANTIKANG	5602	5746	10160	320	30	1	0	0	837	11348
7303	BANTAENG	730302	BANTAENG	7303021003	LETTA	1759	1811	3563	2	4	0	0	0	1	3570
7303	BANTAENG	730302	BANTAENG	7303021004	MALLILINGI	3045	3142	6181	0	0	0	0	0	6	6187
7303	BANTAENG	730302	BANTAENG	7303021005	LEMBANG	3133	3051	6128	21	17	11	0	0	7	6184
7303	BANTAENG	730302	BANTAENG	7303021006	LAMALAKA	2419	2571	4975	0	0	0	0	0	15	4990
7303	BANTAENG	730302	BANTAENG	7303021007	KARATUANG	1232	1187	2345	7	0	0	0	0	67	2419
7303	BANTAENG	730302	BANTAENG	7303021008	ONTO	2398	2435	4831	2	0	0	0	0	0	4833
7303	BANTAENG	730302	BANTAENG	7303022009	KAYU LOE	901	937	1838	0	0	0	0	0	0	1838
7303	BANTAENG	730303	EREMERASA	7303032001	ULUGALUNG	1774	1886	3652	7	0	0	0	0	1	3660
7303	BANTAENG	730303	EREMERASA	7303032002	LONRONG	1607	1605	3192	15	0	4	0	0	1	3212
7303	BANTAENG	730303	EREMERASA	7303032003	BARUA	1764	1762	3525	1	0	0	0	0	0	3526
7303	BANTAENG	730303	EREMERASA	7303032004	KAMPALA	1873	1868	3741	0	0	0	0	0	0	3741
7303	BANTAENG	730303	EREMERASA	7303032005	PA_BENTENGAN	1131	1145	2276	0	0	0	0	0	0	2276
7303	BANTAENG	730303	EREMERASA	7303032006	MAPPILAWING	987	1052	2039	0	0	0	0	0	0	2039
7303	BANTAENG	730303	EREMERASA	7303032007	PA_BUMBUNGAN	900	888	1784	3	1	0	0	0	0	1788
7303	BANTAENG	730303	EREMERASA	7303032008	MAMAMPANG	1040	1100	2138	0	0	0	0	0	2	2140
7303	BANTAENG	730303	EREMERASA	7303032009	PARANGLOE	444	457	899	2	0	0	0	0	0	901
7303	BANTAENG	730304	TOMPOBULU	7303041001	LEMBANG GANTARANG	2094	2052	4138	0	3	0	0	0	5	4146
7303	BANTAENG	730304	TOMPOBULU	7303041003	BANYORANG	1649	1770	3416	1	0	0	0	0	2	3419
7303	BANTAENG	730304	TOMPOBULU	7303041004	CAMPAGA	1129	1114	2242	0	0	0	0	0	1	2243
7303	BANTAENG	730304	TOMPOBULU	7303041005	ERENG-ERENG	892	1022	1909	0	0	1	0	0	4	1914
7303	BANTAENG	730304	TOMPOBULU	7303042006	LABBO	1814	1911	3721	3	0	0	0	0	1	3725
7303	BANTAENG	730304	TOMPOBULU	7303042007	PATTANETEANG	1000	1028	2025	0	0	0	0	0	3	2028
7303	BANTAENG	730304	TOMPOBULU	7303042008	PATTALLASSANG	1860	1962	3817	4	0	0	0	0	1	3822
7303	BANTAENG	730304	TOMPOBULU	7303042009	BONTO-BONTOA	1060	1128	2187	0	0	0	0	0	1	2188
7303	BANTAENG	730304	TOMPOBULU	7303042010	BONTO TAPPALANG	672	684	1356	0	0	0	0	0	0	1356
7303	BANTAENG	730304	TOMPOBULU	7303042011	BALUMBUNG	1124	1171	2294	0	0	0	0	0	1	2295
7303	BANTAENG	730305	PAJUKUKANG	7303052002	BIANGKEKE	1601	1589	3188	0	0	0	0	0	2	3190
7303	BANTAENG	730305	PAJUKUKANG	7303052003	PA_JUKUKANG	2530	2562	5077	6	2	0	0	0	7	5092
7303	BANTAENG	730305	PAJUKUKANG	7303052004	BIANGLOE	1238	1321	2556	1	0	0	0	0	2	2559
7303	BANTAENG	730305	PAJUKUKANG	7303052005	BORONGLOE	2317	2331	4638	4	6	0	0	0	0	4648
7303	BANTAENG	730305	PAJUKUKANG	7303052006	BARUGA	2822	2896	5708	6	0	0	2	0	2	5718
7303	BANTAENG	730305	PAJUKUKANG	7303052010	NIPA-NIPA	2069	2152	4187	5	0	0	1	0	28	4221
7303	BANTAENG	730305	PAJUKUKANG	7303052012	PAPANLOE	1566	1565	3130	1	0	0	0	0	0	3131
7303	BANTAENG	730305	PAJUKUKANG	7303052013	RAPPOA	923	970	1874	0	0	0	0	0	19	1893
7303	BANTAENG	730305	PAJUKUKANG	7303052014		1632	1652	3281	0	0	0	0	0	3	3284
7303	BANTAENG	730305	PAJUKUKANG	7303052015		574	626	1198	0	0	0	0	0	2	1200
7303	BANTAENG	730306	ULUERE	7303062001	BONTO MARANNU	753	786	1465	0	0	0	0	0	74	1539
7303	BANTAENG	730306	ULUERE	7303062002	BONTO TANGNGA	583	562	1145	0	0	0	0	0	0	1145
7303	BANTAENG	730306	ULUERE	7303062006	BONTO TALLASA	1339	1323	2658	1	0	0	0	0	3	2662
7303	BANTAENG	730306	ULUERE	7303062007	BONTO RANNU	675	653	1328	0	0	0	0	0	0	1328
7303	BANTAENG	730306	ULUERE	7303062010	BONTO DAENG	1042	1098	2140	0	0	0	0	0	0	2140
7303	BANTAENG	730306	ULUERE	7303062011	BONTO LOJONG	1646	1567	3212	1	0	0	0	0	0	3213
7303	BANTAENG	730307	GANTARANG KEKE	7303071001	GANTARANG KEKE	1855	1833	3687	0	0	0	0	0	1	3688
7303	BANTAENG	730307	GANTARANG KEKE	7303071002	TANAH LOE	1386	1481	2647	0	0	0	0	0	220	2867
7303	BANTAENG	730307	GANTARANG KEKE	7303072003	LAYOA	1919	1881	3799	0	0	0	0	0	1	3800
7303	BANTAENG	730307	GANTARANG KEKE	7303072004	BAJIMINASA	1854	1892	3745	0	0	0	0	0	1	3746
7303	BANTAENG	730307	GANTARANG KEKE	7303072005	TOMBOLO	1698	1675	3373	0	0	0	0	0	0	3373
7303	BANTAENG	730307	GANTARANG KEKE	7303072006	KALOLING	1874	1985	3763	0	1	0	0	0	95	3859
7303	BANTAENG	730308	SINOA	7303082001	BONTO TIRO	1323	1361	2681	0	0	0	0	0	3	2684
7303	BANTAENG	730308	SINOA	7303082002	BONTO KARAENG	877	920	1795	1	0	0	0	0	1	1797
7303	BANTAENG	730308	SINOA	7303082003	BONTO MACCINI	995	981	1974	0	0	0	0	0	2	1976
7303	BANTAENG	730308	SINOA	7303082004	BONTO MATE'NE	1745	1781	3525	0	0	0	0	0	1	3526
7303	BANTAENG	730308	SINOA	7303082005	BONTO MAJANNANG	801	847	1647	0	0	0	0	0	1	1648
7303	BANTAENG	730308	SINOA	7303082006	BONTO BULAENG	1253	1233	2426	0	0	0	0	0	60	2486
7304	JENEPONTO	730401	BANGKALA	7304011001	BENTENG	1642	1268	875	0	0	0	0	0	0	2910
7304	JENEPONTO	730401	BANGKALA	7304011002	PALLENGU	2091	1511	869	0	0	0	0	0	0	3602
7304	JENEPONTO	730401	BANGKALA	7304011003	PANTAI BAHARI	1531	1179	1063	0	0	0	1	0	0	2710
7304	JENEPONTO	730401	BANGKALA	7304012004	PALLANTIKANG	2236	1504	922	1	0	0	0	0	0	3740
7304	JENEPONTO	730401	BANGKALA	7304012005	BONTORANNU	2336	1492	766	0	0	0	0	0	0	3828
7304	JENEPONTO	730401	BANGKALA	7304012006	KALIMPORO	1810	1165	732	0	0	0	0	0	0	2975
7304	JENEPONTO	730401	BANGKALA	7304012007	PUNAGAYA	2163	1252	382	0	0	0	0	0	0	3415
7304	JENEPONTO	730401	BANGKALA	7304012008	MALLASORO	2600	1779	1404	0	0	0	0	0	0	4379
7304	JENEPONTO	730401	BANGKALA	7304012009	KAPITA	3186	2098	3702	3	0	0	0	0	0	5284
7304	JENEPONTO	730401	BANGKALA	7304012010	MARAYOKA	1678	1289	1507	0	0	0	0	0	0	2967
7304	JENEPONTO	730401	BANGKALA	7304012011	JENETALLASA	2330	1700	2088	0	0	0	0	0	0	4030
7304	JENEPONTO	730401	BANGKALA	7304012012	TOMBO-TOMBOLO	1755	1287	1543	1	0	0	0	0	0	3042
7304	JENEPONTO	730401	BANGKALA	7304012013	GUNUNG SILANU	1802	1289	1739	1	0	0	0	0	0	3091
7304	JENEPONTO	730401	BANGKALA	7304012014	BONTOMANAI	1739	1139	672	1	0	0	0	0	0	2878
7304	JENEPONTO	730402	TAMALATEA	7304021001	BONTOTANG	3107	2043	1740	0	6	0	0	0	0	5150
7304	JENEPONTO	730402	TAMALATEA	7304021002	TONROKASSI	2432	1571	803	0	1	0	0	0	0	4003
7304	JENEPONTO	730402	TAMALATEA	7304021003	TONROKASSI BARAT	1449	887	516	0	0	0	0	0	0	2336
7304	JENEPONTO	730402	TAMALATEA	7304021004	TONROKASSI TIMUR	1626	1024	546	1	0	0	0	0	0	2650
7304	JENEPONTO	730402	TAMALATEA	7304021005	TAMAN ROY	1333	1037	656	0	0	0	0	0	0	2370
7304	JENEPONTO	730402	TAMALATEA	7304021006	MANJANGLOE	721	436	324	0	0	0	0	0	0	1157
7304	JENEPONTO	730402	TAMALATEA	7304022007	BORONGTAL	1358	887	920	0	0	0	0	0	0	2245
7304	JENEPONTO	730402	TAMALATEA	7304022008	BONTOSUNGGU	1857	1129	419	0	0	0	0	0	0	2986
7304	JENEPONTO	730402	TAMALATEA	7304022009	TURATEA	1068	652	577	0	0	0	0	0	0	1720
7304	JENEPONTO	730402	TAMALATEA	7304022010	KARELAYU	847	557	415	0	0	0	0	0	0	1404
7304	JENEPONTO	730402	TAMALATEA	7304022011	BONTOJAI	1061	731	614	0	0	0	0	0	1	1792
7304	JENEPONTO	730402	TAMALATEA	7304022012	TURATEA TIMUR	1043	627	432	0	0	0	0	0	0	1670
7304	JENEPONTO	730403	BINAMU	7304031001	PABIRINGA	2406	1805	1916	1	0	0	0	0	0	4211
7304	JENEPONTO	730403	BINAMU	7304031002	BALANG	2460	1858	1895	1	1	0	0	0	0	4318
7304	JENEPONTO	730403	BINAMU	7304031003	EMPOANG	4293	3275	4210	10	2	1	0	0	0	7568
7304	JENEPONTO	730403	BINAMU	7304031004	BALANG TOA	1670	1308	1559	1	0	0	0	0	0	2978
7304	JENEPONTO	730403	BINAMU	7304031005	BALANG BERU	1723	1389	2021	0	0	0	0	0	0	3112
7304	JENEPONTO	730403	BINAMU	7304031006	EMPOANG SELATAN	1905	1348	1710	3	0	0	0	0	0	3253
7304	JENEPONTO	730403	BINAMU	7304031007	SIDENRE	1346	1068	1345	0	0	0	0	0	0	2414
7304	JENEPONTO	730403	BINAMU	7304031008	EMPOANG UTARA	1916	1700	2986	0	0	0	0	0	0	3616
7304	JENEPONTO	730403	BINAMU	7304031009	MONRO-MONRO	1027	768	1264	0	0	0	0	0	0	1795
7304	JENEPONTO	730403	BINAMU	7304031010	BIRINGKASSI	1491	1065	1329	0	0	0	0	0	0	2556
7304	JENEPONTO	730403	BINAMU	7304031011	PANAIKANG	866	689	1000	7	0	0	0	0	0	1555
7304	JENEPONTO	730403	BINAMU	7304031012	SAPANANG	562	390	656	0	0	0	0	0	0	952
7304	JENEPONTO	730403	BINAMU	7304032013	BONTOA	1510	1261	2141	0	0	0	0	0	0	2771
7304	JENEPONTO	730404	BATANG	7304041001	TOGO-TOGO	2351	2162	3435	1	0	0	0	0	1	4513
7304	JENEPONTO	730404	BATANG	7304041002	BONTORAYA	469	414	502	0	0	0	0	0	0	883
7304	JENEPONTO	730404	BATANG	7304042003	MACCINIBAJI	1692	1486	2682	0	0	0	0	0	0	3178
7304	JENEPONTO	730404	BATANG	7304042008	CAMBA-CAMBA	1120	874	1039	0	0	0	0	0	0	1994
7304	JENEPONTO	730404	BATANG	7304042009	KALUKU	706	590	795	0	0	0	0	0	0	1296
7304	JENEPONTO	730404	BATANG	7304042014	BUNGENG	1193	832	928	1	0	0	0	0	0	2025
7304	JENEPONTO	730405	KELARA	7304051001	TOLO	2452	1858	2272	1	0	0	1	0	0	4310
7304	JENEPONTO	730405	KELARA	7304051002	TOLO UTARA	1631	1132	1102	0	0	0	0	0	0	2763
7304	JENEPONTO	730405	KELARA	7304051003	TOLO SELATAN	802	647	832	1	0	0	0	0	0	1449
7304	JENEPONTO	730405	KELARA	7304051004	TOLO TIMUR	1392	1178	1805	1	0	0	0	0	0	2570
7304	JENEPONTO	730405	KELARA	7304051005	TOLO BARAT	940	715	833	0	0	0	0	0	0	1655
7304	JENEPONTO	730405	KELARA	7304052006	GANTARANG	505	337	349	0	0	0	0	0	0	842
7304	JENEPONTO	730405	KELARA	7304052009	BONTOLEBANG	409	271	335	0	0	0	0	0	0	680
7304	JENEPONTO	730405	KELARA	7304052010	BONTO NOMPO	588	498	784	0	0	0	0	0	0	1086
7304	JENEPONTO	730405	KELARA	7304052014	SAMATARING	412	305	339	0	0	0	0	0	0	717
7304	JENEPONTO	730405	KELARA	7304052021	TOMBO-TOMBOLO	580	437	658	0	0	0	0	0	0	1017
7304	JENEPONTO	730406	BANGKALA BARAT	7304061002	BULUJAYA	3362	2184	2284	5	0	0	0	0	0	5546
7304	JENEPONTO	730406	BANGKALA BARAT	7304062001	BANRIMANURUNG	1666	1184	544	0	0	0	0	0	0	2850
7304	JENEPONTO	730406	BANGKALA BARAT	7304062003	BARANA	2295	1486	1366	0	0	0	0	0	0	3781
7304	JENEPONTO	730406	BANGKALA BARAT	7304062004	BEROANGIN	2056	1149	325	0	0	0	0	0	0	3205
7304	JENEPONTO	730406	BANGKALA BARAT	7304062005	TUJU	1839	1266	993	2	0	0	0	0	0	3105
7304	JENEPONTO	730406	BANGKALA BARAT	7304062006	GARASSIKANG	1126	756	462	0	0	0	0	0	0	1882
7304	JENEPONTO	730406	BANGKALA BARAT	7304062007	PATTIRO	770	501	238	0	0	0	0	0	0	1271
7304	JENEPONTO	730406	BANGKALA BARAT	7304062008	PAPPALLUANG	831	537	538	0	1	0	0	0	0	1368
7304	JENEPONTO	730407	BONTORAMBA	7304071002	BONTORAMBA	1000	645	608	0	0	0	0	0	0	1645
7304	JENEPONTO	730407	BONTORAMBA	7304072001	BULUSIBATANG	898	646	543	0	0	0	0	0	0	1544
7304	JENEPONTO	730407	BONTORAMBA	7304072003	BALUMBUNGANG	687	451	375	0	0	0	0	0	0	1138
7304	JENEPONTO	730407	BONTORAMBA	7304072004	BANGKALALOE	1041	649	416	0	0	0	0	0	0	1690
7304	JENEPONTO	730407	BONTORAMBA	7304072005	DATARA	1292	748	868	0	0	0	0	0	0	2040
7304	JENEPONTO	730407	BONTORAMBA	7304072006	MAERO	820	560	266	0	0	0	0	0	0	1380
7304	JENEPONTO	730407	BONTORAMBA	7304072007	KARELOE	882	549	423	0	0	0	0	0	0	1431
7304	JENEPONTO	730407	BONTORAMBA	7304072008	BATUJALA	1443	776	554	0	0	0	0	0	0	2219
7304	JENEPONTO	730407	BONTORAMBA	7304072009	BULUSUKA	1010	628	600	0	0	0	0	0	0	1638
7304	JENEPONTO	730407	BONTORAMBA	7304072010	TANAMMAWANG	739	492	498	0	0	0	0	0	0	1231
7304	JENEPONTO	730407	BONTORAMBA	7304072011	LENTU	900	571	476	0	0	0	0	0	0	1471
7304	JENEPONTO	730407	BONTORAMBA	7304072012	BARAYA	1409	912	500	0	0	0	0	0	0	2321
7304	JENEPONTO	730408	TURATEA	7304082001	PAITANA	2069	1502	1196	2	0	0	0	0	0	3571
7304	JENEPONTO	730408	TURATEA	7304082002	BONTOMATENE	1834	1252	870	0	0	0	0	0	0	3086
7304	JENEPONTO	730408	TURATEA	7304082003	MANGEPONG	1330	1059	1660	0	0	0	0	0	0	2389
7304	JENEPONTO	730408	TURATEA	7304082004	BULULOE	2093	1316	671	0	0	0	0	0	0	3409
7304	JENEPONTO	730408	TURATEA	7304082005	KAYULOE	1374	1047	1182	0	0	0	0	0	0	2421
7304	JENEPONTO	730408	TURATEA	7304082006	LANGKURA	1365	894	537	0	0	0	0	0	0	2259
7304	JENEPONTO	730408	TURATEA	7304082007	BUNGUNGLOE	1683	1155	1395	0	0	0	0	0	0	2838
7304	JENEPONTO	730408	TURATEA	7304082008	KAYULOE TIMUR	677	499	330	0	0	0	0	0	0	1176
7304	JENEPONTO	730408	TURATEA	7304082009	JOMBE	1152	872	536	0	0	0	0	0	0	2024
7304	JENEPONTO	730408	TURATEA	7304082010	TANJONGA	1082	609	251	0	0	0	0	0	0	1691
7304	JENEPONTO	730408	TURATEA	7304082011	PA'RASANGAN BERU	710	519	336	0	0	0	0	0	0	1229
7304	JENEPONTO	730409	ARUNGKEKE	7304092001	BULO-BULO	1291	917	457	0	0	0	0	0	0	2208
7304	JENEPONTO	730409	ARUNGKEKE	7304092002	ARUNGKEKE	1957	1323	868	0	0	0	0	0	0	3280
7304	JENEPONTO	730409	ARUNGKEKE	7304092003	PALAJAU	1550	990	743	1	1	0	0	0	0	2540
7304	JENEPONTO	730409	ARUNGKEKE	7304092004	BORONG LAMU	783	582	217	0	0	0	0	0	0	1365
7304	JENEPONTO	730409	ARUNGKEKE	7304092005	ARUNGKEKE PALLANT	1226	1008	1146	0	0	0	0	0	0	2234
7304	JENEPONTO	730409	ARUNGKEKE	7304092006	KALUMPANG LOE	925	566	388	0	0	0	0	0	0	1491
7304	JENEPONTO	730409	ARUNGKEKE	7304092007	KAMPALA	1096	685	291	0	0	0	0	0	0	1781
7304	JENEPONTO	730410	RUMBIA	7304102001	RUMBIA	1080	962	1538	0	0	0	0	0	0	2042
7304	JENEPONTO	730410	RUMBIA	7304102002	LEBANGMANAI	517	446	706	3	0	0	0	0	0	963
7304	JENEPONTO	730410	RUMBIA	7304102003	BONTOMANAI	697	408	354	0	0	0	0	0	0	1105
7304	JENEPONTO	730410	RUMBIA	7304102004	BONTOTIRO	329	242	363	0	0	0	0	0	0	571
7304	JENEPONTO	730410	RUMBIA	7304102005	LOKA	301	216	298	0	0	0	0	0	0	517
7304	JENEPONTO	730410	RUMBIA	7304102006	TOMPOBULU	352	241	344	0	0	0	0	0	0	593
7304	JENEPONTO	730410	RUMBIA	7304102007	KASSI	296	199	250	0	0	0	0	0	0	495
7304	JENEPONTO	730410	RUMBIA	7304102008	PALLANTIKANG	650	528	681	0	0	0	0	0	0	1178
7304	JENEPONTO	730410	RUMBIA	7304102009	LEBANGMANAI UTARA	259	239	392	0	0	0	0	0	0	498
7304	JENEPONTO	730410	RUMBIA	7304102010	BONTOCINI	459	371	660	0	0	0	0	0	0	830
7304	JENEPONTO	730410	RUMBIA	7304102011	JENETALLASA	986	1006	1914	1	0	0	0	0	0	1992
7304	JENEPONTO	730410	RUMBIA	7304102012	UJUNGBULU	596	433	612	0	0	0	0	0	0	1029
7304	JENEPONTO	730411	TAROWANG	7304112001	PAO	941	755	1076	0	0	0	0	0	0	1696
7304	JENEPONTO	730411	TAROWANG	7304112002	BONTORAPPO	1345	1218	2183	1	0	0	0	0	0	2563
7304	JENEPONTO	730411	TAROWANG	7304112003	TAROWANG	453	365	333	0	0	0	0	0	0	818
7304	JENEPONTO	730411	TAROWANG	7304112004	ALLU TAROWANG	701	628	1144	0	0	0	0	0	0	1329
7304	JENEPONTO	730411	TAROWANG	7304112005	BALANG BARU	945	766	1101	1	0	0	0	0	0	1711
7304	JENEPONTO	730411	TAROWANG	7304112006	BALANGLOE TAROWANG	736	517	564	0	0	0	0	0	0	1253
7304	JENEPONTO	730411	TAROWANG	7304112007	BONTO UJUNG	568	475	737	0	0	0	0	0	0	1043
7304	JENEPONTO	730411	TAROWANG	7304112008	TINO	653	509	796	1	0	0	0	0	0	1162
7305	TAKALAR	730501	MAPPAKASUNGGU	7305011001	TAKALAR	2151	2273	4416	7	1	0	0	0	0	4424
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012003	PATANI	1099	1329	2426	1	0	0	1	0	0	2428
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012005	SANROBONE	1	0	1	0	0	0	0	0	0	1
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012007	MATTIROBAJI	1640	1789	3429	0	0	0	0	0	0	3429
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012008	MACCINIBAJI	1907	1917	3824	0	0	0	0	0	0	3824
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012009		395	451	846	0	0	0	0	0	0	846
7305	TAKALAR	730501	MAPPAKASUNGGU	7305012010		723	749	1472	0	0	0	0	0	0	1472
7305	TAKALAR	730502	MANGARA BOMBANG	7305022001	LENGKESE	1727	1880	3607	0	0	0	0	0	0	3607
7305	TAKALAR	730502	MANGARA BOMBANG	7305022002	MANGADU	1584	1734	3318	0	0	0	0	0	0	3318
7305	TAKALAR	730502	MANGARA BOMBANG	7305022003	TOPEJAWA	1809	1988	3794	1	2	0	0	0	0	3797
7305	TAKALAR	730502	MANGARA BOMBANG	7305022004	LAKATONG	1285	1500	2783	1	1	0	0	0	0	2785
7305	TAKALAR	730502	MANGARA BOMBANG	7305022005	LAIKANG	2545	2673	5217	1	0	0	0	0	0	5218
7305	TAKALAR	730502	MANGARA BOMBANG	7305022006	PANYANGKALANG	1365	1470	2835	0	0	0	0	0	0	2835
7305	TAKALAR	730502	MANGARA BOMBANG	7305022007	BANGGAE	1773	1844	3617	0	0	0	0	0	0	3617
7305	TAKALAR	730502	MANGARA BOMBANG	7305022008	BONTOMANAI	2292	2397	4687	2	0	0	0	0	0	4689
7305	TAKALAR	730502	MANGARA BOMBANG	7305022009	BONTOPARANG	1220	1319	2534	5	0	0	0	0	0	2539
7305	TAKALAR	730502	MANGARA BOMBANG	7305022010	PATTOPPAKANG	1386	1509	2895	0	0	0	0	0	0	2895
7305	TAKALAR	730502	MANGARA BOMBANG	7305022011	PUNAGA	1108	1192	2298	2	0	0	0	0	0	2300
7305	TAKALAR	730502	MANGARA BOMBANG	7305022012	CIKOWANG	1517	1735	3251	1	0	0	0	0	0	3252
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031001	PA'BUNDUKANG	1091	1191	2257	25	0	0	0	0	0	2282
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031002	PATTE'NE	1442	1726	3168	0	0	0	0	0	0	3168
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031003	BONTOKADATTO	2968	3199	6121	42	3	1	0	0	0	6167
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305031004	CANREGO	1357	1552	2908	1	0	0	0	0	0	2909
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032001		1624	1828	3448	4	0	0	0	0	0	3452
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032002		1741	1919	3659	1	0	0	0	0	0	3660
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032003		2038	2266	4302	2	0	0	0	0	0	4304
7305	TAKALAR	730503	POLOBANGKENG SELATAN	7305032004		1804	1863	3666	0	1	0	0	0	0	3667
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041001	PANRANNUANGKU	1823	1963	3785	1	0	0	0	0	0	3786
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041002	MANNONGKOKI	2026	2273	4299	0	0	0	0	0	0	4299
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041003	MALEWANG	1908	1968	3873	3	0	0	0	0	0	3876
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041004	PALLEKO	1702	1843	3538	7	0	0	0	0	0	3545
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041005	MATTOMPODALLE	1503	1502	3005	0	0	0	0	0	0	3005
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305041006	PARANG LUARA	1018	1039	2050	1	0	6	0	0	0	2057
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042001		2421	2634	5055	0	0	0	0	0	0	5055
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042002		1226	1260	2485	1	0	0	0	0	0	2486
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042003		1431	1476	2882	19	6	0	0	0	0	2907
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042004		1440	1430	2868	1	1	0	0	0	0	2870
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042005		1519	1629	3148	0	0	0	0	0	0	3148
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042006		1802	1926	3727	0	0	0	0	0	1	3728
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042007	LASSANG	1349	1350	2694	5	0	0	0	0	0	2699
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042008	KAMPUNG BERU	1811	1982	3793	0	0	0	0	0	0	3793
7305	TAKALAR	730504	POLOBANGKENG UTARA	7305042009	PA_RAPPUNGANTA	800	802	1567	29	6	0	0	0	0	1602
7305	TAKALAR	730505	GALESONG SELATAN	7305052006	BONTOKANANG	2012	2198	4207	3	0	0	0	0	0	4210
7305	TAKALAR	730505	GALESONG SELATAN	7305052007	BONTO MARANNU	1709	1878	3587	0	0	0	0	0	0	3587
7305	TAKALAR	730505	GALESONG SELATAN	7305052008	MANGINDARA	1158	1272	2429	1	0	0	0	0	0	2430
7305	TAKALAR	730505	GALESONG SELATAN	7305052009	BONTO KASSI	1574	1710	3284	0	0	0	0	0	0	3284
7305	TAKALAR	730505	GALESONG SELATAN	7305052011	BENTANG	1422	1538	2960	0	0	0	0	0	0	2960
7305	TAKALAR	730505	GALESONG SELATAN	7305052012	BARAMAMASE	1158	1245	2403	0	0	0	0	0	0	2403
7305	TAKALAR	730505	GALESONG SELATAN	7305052013	SAWAKONG	1576	1681	3257	0	0	0	0	0	0	3257
7305	TAKALAR	730505	GALESONG SELATAN	7305052017		1116	1205	2321	0	0	0	0	0	0	2321
7305	TAKALAR	730505	GALESONG SELATAN	7305052018		624	686	1310	0	0	0	0	0	0	1310
7305	TAKALAR	730506	GALESONG UTARA	7305062001	PAKKABBA	1708	1776	3481	1	2	0	0	0	0	3484
7305	TAKALAR	730506	GALESONG UTARA	7305062002	BONTO LANRA	2398	2461	4855	4	0	0	0	0	0	4859
7305	TAKALAR	730506	GALESONG UTARA	7305062003	AENG BATU-BATU	2568	2677	5244	0	0	0	1	0	0	5245
7305	TAKALAR	730506	GALESONG UTARA	7305062004	BONTOLEBANG	2669	2770	5430	9	0	0	0	0	0	5439
7305	TAKALAR	730506	GALESONG UTARA	7305062005	TAMALATE	3387	3395	6776	0	6	0	0	0	0	6782
7305	TAKALAR	730506	GALESONG UTARA	7305062006	TAMASAJU	2444	2542	4983	2	0	1	0	0	0	4986
7305	TAKALAR	730506	GALESONG UTARA	7305062007	BONTO SUNGGU	2542	2460	5003	0	0	0	0	0	0	5003
7305	TAKALAR	730506	GALESONG UTARA	7305062008	PARASANGANG BERU	567	585	1152	0	0	0	0	0	0	1152
7305	TAKALAR	730507	PATTALLASSANG	7305071001	PATTALLASSANG	3255	3505	6688	23	18	8	23	0	0	6760
7305	TAKALAR	730507	PATTALLASSANG	7305071002	PALLANTIKANG	2270	2462	4724	0	5	0	3	0	0	4732
7305	TAKALAR	730507	PATTALLASSANG	7305071003	SOMBALA BELLA	3489	3830	7314	3	0	1	0	0	1	7319
7305	TAKALAR	730507	PATTALLASSANG	7305071004	KALABBIRANG	3185	3354	6502	33	3	0	1	0	0	6539
7305	TAKALAR	730507	PATTALLASSANG	7305071005	MARADEKAYA	1343	1508	2847	0	4	0	0	0	0	2851
